Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002603,Male,No,0,Graduate,Yes,4680,2087.0,,360.0,1.0,Semiurban,Y
LP002113,Male,Yes,1,Not Graduate,Yes,3399,3136.0,144.0,180.0,0.0,Semiurban,N
LP002842,Male,No,0,Graduate,Yes,3333,0.0,70.0,36.0,1.0,Semiurban,N
LP001864,Male,Yes,1,Graduate,Yes,6083,1260.0,250.0,360.0,1.0,Semiurban,Y
LP001955,Female,No,0,Graduate,Yes,5000,0.0,103.0,360.0,1.0,Urban,N
LP002841,Male,Yes,3+,Graduate,No,6633,0.0,240.0,360.0,1.0,Urban,N
LP001671,Female,Yes,0,Graduate,Yes,10000,0.0,188.0,360.0,1.0,Semiurban,Y
LP002301,Female,No,0,Graduate,No,7451,0.0,156.0,360.0,1.0,Rural,Y
LP002974,Male,Yes,2,Graduate,Yes,7583,0.0,246.0,360.0,1.0,Urban,Y
LP001036,Female,Yes,0,Not Graduate,Yes,1928,3237.0,178.0,360.0,,Semiurban,N
LP001116,Male,No,0,Graduate,Yes,1853,1213.0,47.0,360.0,1.0,Semiurban,Y
LP001546,Male,Yes,0,Graduate,Yes,9328,0.0,188.0,360.0,1.0,Urban,Y
LP002697,Male,Yes,1,Not Graduate,Yes,5285,1625.0,186.0,360.0,,Urban,Y
LP001883,Male,Yes,2,Graduate,Yes,3153,5000.0,120.0,360.0,1.0,Semiurban,N
LP001100,Male,Yes,0,Not Graduate,Yes,4887,0.0,133.0,360.0,1.0,Urban,Y
LP001868,Male,Yes,0,Graduate,Yes,5821,0.0,138.0,360.0,1.0,Urban,Y
LP001439,Female,No,0,Graduate,Yes,2137,1666.0,104.0,360.0,0.0,Semiurban,N
LP001091,Male,Yes,0,Graduate,Yes,3500,2200.0,119.0,360.0,1.0,Semiurban,Y
LP001994,Male,Yes,2,Graduate,No,3316,3500.0,88.0,360.0,1.0,Semiurban,Y
LP001401,Male,No,0,Graduate,Yes,4843,0.0,102.0,360.0,0.0,Semiurban,N
LP002489,Female,No,1,Not Graduate,,5191,0.0,132.0,360.0,1.0,Rural,Y
LP002911,Male,Yes,1,Graduate,Yes,18333,0.0,275.0,360.0,,Urban,Y
LP002659,Female,No,1,Graduate,Yes,11250,0.0,196.0,36.0,0.0,Semiurban,Y
LP001884,Female,No,0,Graduate,Yes,5000,0.0,132.0,360.0,1.0,Rural,N
LP002478,,Yes,0,Graduate,Yes,2083,2417.0,143.0,360.0,1.0,Semiurban,Y
LP001350,Male,Yes,0,Not Graduate,Yes,3814,1483.0,168.0,360.0,0.0,Semiurban,N
LP001750,Male,No,0,Graduate,Yes,4191,0.0,120.0,360.0,0.0,Rural,N
LP002911,Male,Yes,0,Graduate,Yes,3000,3416.0,56.0,360.0,0.0,Semiurban,N
LP002082,,Yes,0,Graduate,Yes,2473,2458.0,90.0,360.0,1.0,Rural,N
LP002872,,No,0,Graduate,Yes,4750,2739.0,111.0,360.0,1.0,Semiurban,Y
LP001715,Male,No,0,Graduate,Yes,8333,0.0,120.0,360.0,1.0,Rural,Y
LP001136,Male,Yes,0,Not Graduate,No,2609,1911.0,104.0,,0.0,Urban,N
LP002126,Male,No,0,Graduate,No,6822,0.0,128.0,360.0,1.0,Urban,Y
LP002489,Male,No,0,Graduate,Yes,6000,3666.0,330.0,360.0,1.0,Semiurban,N
LP001871,Female,No,0,Graduate,No,7451,0.0,175.0,360.0,,Urban,Y
LP001819,Male,Yes,1,Graduate,Yes,5819,1260.0,184.0,360.0,1.0,Rural,Y
LP002731,Female,Yes,2,Not Graduate,Yes,2149,3237.0,98.0,360.0,1.0,Semiurban,Y
LP001068,Male,Yes,2,Graduate,Yes,4006,8106.0,200.0,360.0,0.0,Semiurban,N
LP001870,Female,No,1,Graduate,Yes,3481,0.0,115.0,360.0,1.0,Semiurban,N
LP002300,Female,No,0,Graduate,No,2500,0.0,80.0,360.0,1.0,Rural,Y
LP001907,Male,Yes,0,Graduate,Yes,14583,0.0,0.0,360.0,1.0,Semiurban,Y
LP001579,Male,No,0,Graduate,Yes,3858,0.0,170.0,360.0,0.0,Semiurban,N
LP001528,Male,No,0,Graduate,Yes,14999,0.0,320.0,360.0,1.0,Urban,N
LP002300,Female,Yes,0,Graduate,No,5500,0.0,143.0,360.0,1.0,Rural,Y
LP001994,Male,Yes,2,Graduate,Yes,5042,1881.0,151.0,360.0,1.0,Rural,Y
LP001405,Male,Yes,0,Graduate,No,3000,0.0,,360.0,1.0,Rural,Y
LP002131,Male,Yes,0,Graduate,Yes,6333,2054.0,210.0,360.0,,Rural,Y
LP002401,Female,Yes,0,Graduate,Yes,4333,2569.0,140.0,360.0,1.0,Semiurban,Y
LP001647,Male,Yes,3+,Not Graduate,No,4735,0.0,73.0,360.0,,Semiurban,Y
LP001972,Male,Yes,0,Graduate,Yes,3704,800.0,80.0,180.0,1.0,Rural,Y
LP001788,Male,Yes,1,Graduate,Yes,2882,4250.0,132.0,360.0,,Urban,Y
LP001448,Female,No,0,Graduate,Yes,3692,1666.0,110.0,360.0,1.0,Semiurban,Y
LP001940,Male,Yes,2,Not Graduate,Yes,3357,0.0,108.0,360.0,1.0,Semiurban,Y
LP001265,Male,Yes,0,Graduate,Yes,1977,997.0,50.0,180.0,1.0,Semiurban,Y
LP002515,Male,No,0,Graduate,Yes,4166,0.0,98.0,360.0,0.0,Semiurban,N
LP001256,Male,No,0,Graduate,Yes,3865,1640.0,109.0,360.0,0.0,Rural,Y
LP002067,Male,Yes,2,Graduate,No,10000,0.0,160.0,360.0,1.0,Semiurban,Y
LP002925,Male,Yes,3+,Graduate,Yes,2666,0.0,96.0,360.0,1.0,Urban,Y
LP002898,Male,No,0,Graduate,Yes,2435,33837.0,90.0,480.0,1.0,Rural,N
LP001343,Male,No,0,Not Graduate,Yes,6783,0.0,120.0,360.0,1.0,Rural,N
LP002683,Female,No,0,Graduate,Yes,3159,0.0,100.0,360.0,1.0,Semiurban,Y
LP001028,Male,No,0,Graduate,Yes,3500,0.0,81.0,360.0,1.0,Semiurban,Y
LP002098,Male,No,0,Graduate,Yes,2833,0.0,96.0,360.0,1.0,Urban,Y
LP001671,Male,No,2,Graduate,Yes,4923,3000.0,151.0,360.0,1.0,Urban,N
LP001883,Male,Yes,3+,Graduate,Yes,3466,2504.0,216.0,360.0,1.0,Rural,Y
LP001405,Female,Yes,2,Not Graduate,Yes,4100,1430.0,100.0,180.0,1.0,Semiurban,Y
LP001138,Male,Yes,1,Not Graduate,Yes,2661,1750.0,113.0,180.0,1.0,Semiurban,Y
LP001904,Male,Yes,0,Graduate,Yes,3103,1300.0,97.0,360.0,1.0,Rural,Y
LP001029,Male,Yes,1,Graduate,,3716,1250.0,97.0,360.0,,Urban,Y
LP001504,Male,No,0,Graduate,Yes,3865,1640.0,109.0,360.0,1.0,Semiurban,Y
LP001018,Male,Yes,0,Graduate,Yes,2500,2034.0,95.0,360.0,1.0,Urban,Y
LP001990,Male,No,0,Not Graduate,Yes,1442,2254.0,,360.0,1.0,Urban,Y
LP002493,Male,Yes,1,Not Graduate,Yes,2492,2375.0,,360.0,1.0,Urban,Y
LP002634,Male,Yes,2,Graduate,Yes,11757,1126.0,196.0,300.0,1.0,Urban,Y
LP002188,Male,No,0,Graduate,Yes,5941,0.0,105.0,360.0,0.0,Rural,N
LP001819,Male,Yes,1,Graduate,Yes,2882,4250.0,180.0,360.0,,Urban,Y
LP002387,Male,Yes,0,Graduate,Yes,2483,2340.0,143.0,360.0,1.0,Semiurban,Y
LP001116,Male,Yes,1,Not Graduate,Yes,2661,1750.0,173.0,180.0,1.0,Urban,N
LP001715,Male,Yes,2,Graduate,Yes,6250,1695.0,210.0,360.0,1.0,Semiurban,Y
LP001066,Male,Yes,0,Graduate,Yes,3500,2200.0,135.0,360.0,1.0,Semiurban,Y
LP001116,Male,No,0,Graduate,Yes,4950,0.0,136.0,360.0,1.0,Urban,Y
LP002757,Male,Yes,3+,Graduate,Yes,4281,0.0,100.0,360.0,1.0,Rural,Y
LP002784,Male,Yes,2,Graduate,Yes,5780,0.0,192.0,360.0,1.0,Rural,Y
LP001841,Male,No,0,Not Graduate,No,4053,2167.0,120.0,360.0,1.0,Rural,Y
LP002043,Male,Yes,1,Graduate,No,2500,4983.0,259.0,360.0,1.0,Rural,Y
LP001610,Male,Yes,1,Not Graduate,Yes,1800,1769.0,95.0,360.0,1.0,Urban,Y
LP002571,Male,No,0,Not Graduate,Yes,3358,0.0,110.0,360.0,1.0,Rural,Y
LP001750,Male,No,0,Graduate,Yes,3858,1640.0,0.0,360.0,1.0,Rural,Y
LP001008,Male,Yes,0,Graduate,Yes,3208,2253.0,135.0,360.0,1.0,Semiurban,Y
LP002948,Male,Yes,1,Not Graduate,Yes,2653,0.0,60.0,180.0,0.0,Semiurban,N
LP002784,Male,Yes,1,Graduate,Yes,3400,2500.0,113.0,360.0,1.0,Rural,Y
LP001091,Male,Yes,1,Graduate,Yes,10750,0.0,225.0,360.0,1.0,Semiurban,Y
LP001682,Male,Yes,2,Not Graduate,Yes,3917,0.0,124.0,360.0,1.0,Semiurban,Y
LP001319,Male,Yes,2,Graduate,Yes,3283,2035.0,148.0,360.0,1.0,Urban,Y
LP001844,Male,No,0,Graduate,Yes,4095,0.0,122.0,360.0,1.0,Urban,N
LP001682,Male,No,2,Graduate,Yes,5532,0.0,133.0,360.0,0.0,Rural,N
LP002794,Female,Yes,1,Graduate,No,19484,0.0,496.0,360.0,0.0,Semiurban,N
LP001720,Male,No,0,Graduate,,2980,2083.0,126.0,360.0,1.0,Rural,Y
LP002158,Male,Yes,0,Graduate,Yes,4750,2306.0,148.0,360.0,1.0,Urban,Y
LP001900,Male,Yes,0,Graduate,Yes,3103,1300.0,80.0,360.0,1.0,Rural,Y
LP002262,Male,Yes,3+,Not Graduate,Yes,3173,2166.0,126.0,360.0,0.0,Urban,N
LP002434,Male,Yes,1,Not Graduate,Yes,3399,1590.0,190.0,360.0,1.0,Urban,Y
LP001369,Male,Yes,,Graduate,Yes,5667,3583.0,175.0,360.0,1.0,Urban,Y
LP002250,Male,Yes,0,Graduate,Yes,5488,0.0,44.0,360.0,1.0,Urban,Y
LP002008,Male,Yes,2,Graduate,Yes,5935,0.0,192.0,360.0,1.0,Semiurban,Y
LP002262,Male,Yes,0,Not Graduate,Yes,3010,1590.0,150.0,360.0,0.0,Rural,N
LP001846,Male,No,0,Not Graduate,Yes,6045,0.0,115.0,360.0,1.0,Semiurban,Y
LP002178,Male,Yes,3+,Graduate,Yes,39999,0.0,152.0,300.0,1.0,Urban,N
LP002933,Male,Yes,0,Graduate,Yes,3859,2451.0,142.0,360.0,1.0,Semiurban,Y
LP001144,Female,No,0,Graduate,Yes,4000,2275.0,139.0,360.0,1.0,Semiurban,Y
LP001953,Male,Yes,3+,Graduate,,4416,3369.0,0.0,360.0,1.0,Urban,Y
LP002527,Male,No,0,Graduate,Yes,4166,0.0,98.0,480.0,0.0,Urban,Y
LP002036,Female,No,0,Graduate,Yes,3166,0.0,84.0,360.0,1.0,Semiurban,Y
LP001570,Male,Yes,0,Graduate,Yes,9323,0.0,75.0,360.0,1.0,Urban,Y
LP001384,Male,Yes,1,Not Graduate,Yes,5285,1430.0,161.0,360.0,,Semiurban,N
LP002784,Male,Yes,2,Not Graduate,No,6383,1000.0,187.0,480.0,1.0,Semiurban,N
LP002004,,Yes,0,Graduate,Yes,2083,2134.0,88.0,180.0,1.0,Semiurban,Y
LP001698,Female,No,0,Graduate,No,2600,1717.0,99.0,300.0,1.0,Semiurban,N
LP002690,Male,No,0,Not Graduate,Yes,2679,2531.0,96.0,360.0,1.0,Semiurban,Y
LP001720,Male,No,0,Graduate,Yes,4191,0.0,98.0,360.0,1.0,Rural,N
LP002051,Male,Yes,1,Graduate,No,5500,1210.0,100.0,360.0,1.0,Rural,Y
LP002002,Male,Yes,2,Not Graduate,Yes,2192,2375.0,0.0,360.0,1.0,Semiurban,Y
LP001925,Female,No,0,Not Graduate,Yes,4350,0.0,154.0,480.0,0.0,Urban,N
LP002692,Female,No,0,Graduate,Yes,3159,0.0,84.0,360.0,0.0,Semiurban,N
LP001836,Female,No,3+,Graduate,No,7441,0.0,175.0,360.0,,Rural,N
LP001349,Male,Yes,2,Graduate,No,16525,0.0,400.0,360.0,1.0,Rural,Y
LP002547,Male,Yes,1,Graduate,No,3450,3022.0,110.0,360.0,1.0,Semiurban,Y
LP002087,Female,Yes,0,Graduate,No,1600,0.0,99.0,360.0,1.0,Rural,N
LP002408,Male,No,,Graduate,Yes,1926,20000.0,90.0,,0.0,Rural,Y
LP001570,Male,Yes,2,Graduate,,4416,0.0,73.0,360.0,0.0,Urban,N
LP001657,Male,No,0,Not Graduate,Yes,4885,0.0,102.0,360.0,1.0,Urban,Y
LP002345,Male,Yes,2,Graduate,Yes,4566,0.0,155.0,360.0,1.0,Urban,N
LP001519,Male,No,0,Graduate,No,16250,0.0,650.0,180.0,,Semiurban,N
LP002502,Female,No,1,Graduate,,2764,0.0,100.0,360.0,1.0,Urban,Y
LP001233,Male,Yes,1,Not Graduate,Yes,2510,2358.0,120.0,180.0,1.0,Urban,Y
LP002743,Female,Yes,1,Graduate,Yes,12000,0.0,496.0,360.0,1.0,Semiurban,Y
LP002115,Male,Yes,2,Not Graduate,Yes,4226,3136.0,110.0,300.0,,Rural,Y
LP001936,Female,No,,Graduate,Yes,3813,0.0,115.0,480.0,1.0,Rural,N
LP002180,Male,Yes,3+,Graduate,Yes,2666,0.0,96.0,360.0,1.0,Rural,Y
LP002234,,Yes,0,Graduate,Yes,2083,1125.0,85.0,360.0,1.0,Semiurban,Y
LP002717,Male,Yes,3+,Not Graduate,Yes,3095,2166.0,153.0,360.0,,Semiurban,N
LP002447,Male,Yes,0,Graduate,Yes,7901,0.0,275.0,360.0,1.0,Urban,Y
LP001006,Male,Yes,0,Not Graduate,No,2609,3449.0,158.0,360.0,0.0,Rural,N
LP002209,Male,Yes,0,Graduate,Yes,2499,2458.0,115.0,360.0,1.0,Urban,Y
LP001370,Male,Yes,3+,Graduate,No,5677,1774.0,100.0,360.0,1.0,Semiurban,Y
LP002684,Male,Yes,3+,Graduate,Yes,5250,2083.0,161.0,360.0,1.0,Rural,N
LP001891,Female,No,0,Graduate,Yes,3237,0.0,120.0,360.0,1.0,Semiurban,Y
LP002959,Male,Yes,2,Graduate,Yes,7583,0.0,246.0,360.0,1.0,Rural,Y
LP002453,Male,Yes,2,Not Graduate,Yes,4652,0.0,130.0,180.0,1.0,Rural,N
LP002624,Male,Yes,0,Graduate,Yes,20833,5266.0,258.0,360.0,,Urban,Y
LP001864,Male,Yes,2,Graduate,Yes,4708,5000.0,120.0,360.0,1.0,Urban,Y
LP002473,Male,Yes,0,Graduate,Yes,8334,1833.0,180.0,360.0,,Semiurban,Y
LP001228,Male,No,0,Graduate,Yes,1853,1929.0,58.0,360.0,1.0,Urban,Y
LP001199,Male,Yes,2,Graduate,Yes,1299,1167.0,30.0,120.0,1.0,Urban,Y
LP001137,Male,Yes,0,Graduate,Yes,3941,1667.0,149.0,360.0,1.0,Rural,Y
LP002418,Male,Yes,2,Graduate,Yes,3340,1400.0,113.0,360.0,1.0,Urban,Y
LP001263,Male,Yes,3+,Not Graduate,No,6383,0.0,138.0,360.0,,Semiurban,N
LP001788,Female,No,0,Graduate,,3418,0.0,88.0,360.0,1.0,Urban,N
LP002332,Male,Yes,0,Not Graduate,Yes,2253,2400.0,115.0,360.0,1.0,Urban,Y
LP002789,Male,Yes,2,Graduate,Yes,5780,0.0,133.0,84.0,1.0,Urban,N
LP002128,Male,Yes,2,Graduate,,3333,1872.0,126.0,360.0,1.0,Urban,Y
LP001947,Male,Yes,0,Graduate,Yes,3075,2416.0,144.0,360.0,1.0,Urban,Y
LP001253,Male,Yes,3+,Graduate,Yes,9504,0.0,275.0,180.0,0.0,Rural,Y
LP002347,Male,No,0,Not Graduate,Yes,2717,1542.0,150.0,360.0,1.0,Urban,Y
LP002940,Male,Yes,2,Not Graduate,Yes,3987,663.0,157.0,360.0,1.0,Semiurban,Y
LP002101,Female,No,0,Not Graduate,Yes,4350,0.0,154.0,360.0,1.0,Urban,N
LP001931,Female,No,0,Graduate,Yes,4124,0.0,155.0,360.0,1.0,Semiurban,N
LP002740,Male,No,2,Graduate,Yes,5532,0.0,130.0,360.0,1.0,Semiurban,Y
LP001990,Male,No,0,Not Graduate,Yes,2000,2598.0,55.0,360.0,1.0,Urban,Y
LP002297,Male,Yes,2,Graduate,Yes,8300,0.0,246.0,360.0,1.0,Semiurban,Y
LP002229,Male,Yes,0,Graduate,Yes,4310,0.0,130.0,360.0,1.0,Semiurban,N
LP001179,Female,No,0,Graduate,Yes,3510,0.0,122.0,360.0,1.0,Rural,N
LP002266,Male,Yes,2,Not Graduate,Yes,1993,1456.0,45.0,180.0,1.0,Rural,Y
LP001824,Male,Yes,1,Graduate,,3716,1250.0,80.0,360.0,,Urban,Y
LP001097,Male,No,0,Graduate,Yes,6000,0.0,141.0,360.0,1.0,Urban,Y
LP001947,Female,No,0,Graduate,Yes,4124,0.0,135.0,360.0,1.0,Semiurban,Y
LP001002,Male,Yes,1,Not Graduate,Yes,2167,1255.0,98.0,180.0,0.0,Urban,N
LP001914,Male,No,0,Graduate,Yes,4000,0.0,50.0,360.0,1.0,Rural,Y
LP002224,Male,Yes,0,Graduate,Yes,4817,0.0,100.0,360.0,,Semiurban,Y
LP002789,Male,Yes,1,Graduate,Yes,3400,2500.0,113.0,360.0,1.0,Urban,N
LP001664,Female,No,0,Graduate,Yes,3416,2541.0,113.0,360.0,1.0,Semiurban,Y
LP002390,Male,No,0,Graduate,Yes,6500,0.0,105.0,360.0,0.0,Rural,N
LP001541,Male,Yes,1,Not Graduate,Yes,2600,2500.0,131.0,180.0,1.0,Semiurban,Y
LP001653,Male,Yes,0,Not Graduate,,1820,1769.0,100.0,360.0,1.0,Rural,Y
LP001370,Male,Yes,1,Not Graduate,Yes,5285,1430.0,170.0,360.0,,Semiurban,Y
LP001835,Male,Yes,2,Not Graduate,Yes,4755,0.0,128.0,360.0,1.0,Urban,Y
LP001198,Male,Yes,1,Graduate,Yes,1538,2250.0,107.0,360.0,1.0,Urban,N
LP002050,Male,Yes,0,Graduate,Yes,2400,2417.0,136.0,360.0,1.0,Semiurban,Y
LP002180,Male,Yes,0,Graduate,Yes,3013,3033.0,131.0,180.0,1.0,Rural,N
LP002603,Female,No,0,Not Graduate,No,18165,0.0,125.0,360.0,1.0,Rural,N
LP002603,Female,No,0,Not Graduate,Yes,3400,0.0,93.0,360.0,1.0,Rural,N
LP001322,Male,No,0,Graduate,Yes,8566,0.0,118.0,360.0,1.0,Rural,Y
LP001489,Female,No,0,Graduate,Yes,4583,8980.0,162.0,360.0,0.0,Semiurban,N
LP002342,Female,No,0,Graduate,No,7451,0.0,156.0,360.0,1.0,Urban,Y
LP001098,Male,No,0,Graduate,Yes,6000,3750.0,296.0,360.0,1.0,Urban,N
LP002068,Male,No,0,Graduate,No,7167,0.0,84.0,360.0,1.0,Rural,Y
LP001594,Male,No,0,Graduate,Yes,2833,0.0,96.0,360.0,0.0,Semiurban,N
LP001316,Male,Yes,0,Graduate,Yes,2958,2900.0,56.0,360.0,1.0,Semiurban,Y
LP002697,Male,No,0,Graduate,Yes,4680,1915.0,185.0,360.0,1.0,Urban,Y
LP001439,Female,No,0,Graduate,Yes,3692,8980.0,137.0,360.0,1.0,Urban,Y
LP002370,Male,No,0,Graduate,Yes,1926,0.0,61.0,360.0,1.0,Urban,Y
LP002731,Male,No,0,Graduate,Yes,5815,0.0,,360.0,1.0,Semiurban,Y
LP002784,Male,Yes,2,Not Graduate,Yes,2192,2375.0,,360.0,1.0,Urban,Y
LP002277,Male,Yes,2,Graduate,Yes,3100,1710.0,150.0,360.0,,Urban,Y
LP001356,Male,Yes,3+,Not Graduate,Yes,2647,754.0,105.0,360.0,1.0,Semiurban,Y
LP001013,Male,Yes,0,Graduate,Yes,3208,2253.0,135.0,360.0,1.0,Urban,Y
LP002776,Female,Yes,0,Not Graduate,Yes,2149,1644.0,102.0,360.0,,Semiurban,Y
LP001206,Male,No,0,Graduate,Yes,1853,2840.0,131.0,360.0,1.0,Rural,Y
LP001819,Male,Yes,1,Graduate,Yes,5500,1260.0,186.0,360.0,1.0,Urban,Y
LP001487,Male,Yes,0,Graduate,No,3000,0.0,25.0,360.0,1.0,Rural,Y
LP001784,Male,Yes,1,Graduate,Yes,2882,1260.0,97.0,480.0,1.0,Urban,Y
LP001155,Female,No,0,Graduate,Yes,4000,0.0,88.0,,1.0,Urban,Y
LP001990,Male,No,0,Not Graduate,Yes,1442,2598.0,55.0,360.0,1.0,Urban,Y
LP002100,Female,Yes,0,Graduate,No,5503,0.0,143.0,360.0,1.0,Rural,Y
LP001248,Male,Yes,2,Not Graduate,Yes,3357,2859.0,131.0,360.0,0.0,Urban,N
LP002648,Female,Yes,0,Graduate,Yes,2484,4486.0,120.0,360.0,1.0,Urban,N
LP002086,Female,No,0,Graduate,Yes,6000,1459.0,182.0,360.0,0.0,Semiurban,N
LP002054,Male,Yes,2,Graduate,No,10000,0.0,155.0,360.0,1.0,Semiurban,Y
LP001514,Male,Yes,1,Graduate,Yes,5649,0.0,125.0,84.0,,Rural,Y
LP002051,Female,No,0,Not Graduate,Yes,1830,0.0,99.0,,1.0,Semiurban,Y
LP001877,Male,Yes,0,Graduate,Yes,3941,1667.0,116.0,360.0,1.0,Urban,Y
LP002379,Male,Yes,0,Graduate,Yes,7901,1833.0,180.0,360.0,0.0,Rural,N
LP001998,Male,Yes,2,Not Graduate,Yes,3601,3136.0,131.0,360.0,1.0,Rural,Y
LP001529,Male,Yes,1,Graduate,Yes,8080,1425.0,187.0,300.0,1.0,Semiurban,Y
LP001256,Male,No,0,Graduate,Yes,14999,0.0,242.0,360.0,1.0,Urban,Y
LP002741,Female,No,0,Graduate,Yes,2138,0.0,70.0,360.0,1.0,Urban,Y
LP002689,Male,Yes,0,Graduate,Yes,20833,0.0,,360.0,1.0,Urban,Y
LP001528,Male,Yes,1,Graduate,Yes,3988,2250.0,119.0,360.0,1.0,Rural,Y
LP002086,Male,No,0,Graduate,Yes,5124,4232.0,185.0,360.0,1.0,Semiurban,Y
LP002868,Male,Yes,2,Graduate,Yes,5780,0.0,133.0,84.0,,Urban,Y
LP002618,Male,Yes,2,Not Graduate,Yes,2192,1742.0,113.0,360.0,1.0,Semiurban,Y
LP002362,Male,No,0,Not Graduate,Yes,2717,0.0,60.0,180.0,0.0,Rural,N
LP002055,Male,Yes,2,Not Graduate,Yes,3987,1640.0,116.0,180.0,1.0,Urban,Y
LP001131,Male,Yes,0,Graduate,Yes,1809,3440.0,131.0,360.0,1.0,Semiurban,Y
LP001473,Male,Yes,0,Not Graduate,Yes,2600,1911.0,140.0,360.0,1.0,Rural,Y
LP002527,,Yes,2,Graduate,Yes,9357,0.0,312.0,360.0,1.0,Semiurban,Y
LP001708,Male,Yes,1,Graduate,Yes,4009,1447.0,100.0,360.0,1.0,Semiurban,Y
LP002345,Male,Yes,0,Graduate,Yes,3246,0.0,50.0,360.0,1.0,Semiurban,N
LP002348,Male,Yes,0,Graduate,Yes,5829,0.0,144.0,360.0,1.0,Urban,Y
LP002874,,No,3+,Graduate,Yes,9357,2739.0,275.0,360.0,1.0,Semiurban,Y
LP001098,Male,No,0,Graduate,Yes,6000,3750.0,296.0,360.0,1.0,Urban,N
LP001570,Male,Yes,0,Not Graduate,Yes,1863,1875.0,167.0,180.0,1.0,Rural,Y
LP001744,Male,No,0,Graduate,Yes,8333,0.0,120.0,360.0,0.0,Urban,N
LP001073,Male,No,0,Graduate,Yes,14999,0.0,242.0,360.0,1.0,Urban,Y
LP002494,Male,Yes,3+,Graduate,No,5266,1424.0,187.0,360.0,1.0,Rural,Y
LP002181,Male,No,0,Graduate,Yes,5941,4232.0,296.0,360.0,0.0,Rural,N
LP001316,Male,No,0,Graduate,,2929,0.0,96.0,360.0,1.0,Urban,Y
LP001647,Male,Yes,0,Graduate,Yes,2383,3021.0,172.0,360.0,1.0,Semiurban,Y
LP002250,Male,Yes,3+,Not Graduate,Yes,3173,2166.0,136.0,360.0,0.0,Rural,N
LP001443,Female,Yes,0,Graduate,Yes,3692,2336.0,139.0,360.0,1.0,Semiurban,Y
LP001333,Male,Yes,0,Graduate,Yes,6000,2250.0,265.0,360.0,,Semiurban,N
LP002487,Male,Yes,0,Graduate,Yes,3015,2188.0,135.0,360.0,1.0,Urban,Y
LP001263,Male,No,0,Graduate,No,6050,0.0,175.0,480.0,1.0,Urban,N
LP001531,Male,Yes,1,Graduate,Yes,2708,4250.0,132.0,360.0,1.0,Semiurban,N
LP002757,Male,Yes,3+,Graduate,Yes,5250,0.0,155.0,360.0,1.0,Rural,Y
LP002429,Male,Yes,2,Graduate,Yes,3859,0.0,124.0,360.0,1.0,Semiurban,Y
LP002821,Female,No,0,Graduate,Yes,2667,0.0,71.0,360.0,1.0,Urban,Y
LP001266,Male,Yes,1,Graduate,Yes,10750,0.0,312.0,180.0,1.0,Rural,N
LP001387,Female,Yes,0,Graduate,Yes,2484,2302.0,139.0,360.0,1.0,Semiurban,Y
LP001225,Male,No,0,Graduate,Yes,3500,0.0,70.0,360.0,1.0,Urban,N
LP001770,Male,No,0,Not Graduate,Yes,3189,0.0,110.0,,1.0,Rural,Y
LP001854,Male,No,0,Graduate,Yes,4095,0.0,40.0,300.0,1.0,Semiurban,N
LP001768,Male,Yes,0,Graduate,Yes,2383,11300.0,200.0,360.0,1.0,Semiurban,Y
LP002643,Female,Yes,0,Graduate,Yes,2330,4486.0,100.0,360.0,1.0,Urban,N
LP002940,Male,Yes,2,Not Graduate,Yes,3273,1411.0,94.0,360.0,1.0,Semiurban,Y
LP002740,Male,Yes,0,Graduate,Yes,3015,3416.0,56.0,360.0,0.0,Semiurban,N
LP001195,Male,Yes,0,Graduate,Yes,3366,2336.0,144.0,360.0,1.0,Semiurban,Y
LP002008,Male,Yes,1,Not Graduate,Yes,4554,1229.0,158.0,360.0,1.0,Urban,Y
LP002151,Male,Yes,1,Graduate,Yes,16666,0.0,405.0,360.0,1.0,Rural,N
LP002948,Male,Yes,2,Not Graduate,No,3333,1000.0,102.0,360.0,1.0,Rural,N
LP001473,Male,Yes,3+,Graduate,Yes,39999,0.0,152.0,300.0,0.0,Urban,N
LP001868,Male,Yes,2,Graduate,Yes,4708,5000.0,120.0,360.0,1.0,Semiurban,Y
LP001641,Male,Yes,0,Graduate,No,9560,0.0,187.0,360.0,1.0,Urban,Y
LP001267,Male,Yes,3+,Graduate,Yes,3167,0.0,99.0,360.0,1.0,Urban,Y
LP001116,Male,No,0,Graduate,Yes,3500,0.0,81.0,300.0,1.0,Semiurban,Y
LP002308,Male,Yes,0,Not Graduate,Yes,6096,0.0,160.0,360.0,0.0,Rural,N
LP001008,Male,Yes,0,Not Graduate,Yes,2583,2358.0,120.0,360.0,1.0,Urban,Y
LP002571,Male,Yes,0,Graduate,Yes,3597,3300.0,173.0,180.0,,Semiurban,N
LP002648,Male,Yes,0,Not Graduate,Yes,3572,1483.0,114.0,360.0,1.0,Rural,Y
LP001318,Male,Yes,0,Graduate,Yes,2698,2034.0,122.0,360.0,1.0,Semiurban,Y
LP002547,Male,Yes,1,Graduate,Yes,18333,0.0,400.0,360.0,1.0,Urban,Y
LP002615,Female,No,0,Graduate,Yes,645,1800.0,50.0,360.0,1.0,Urban,Y
LP002401,Male,No,1,Graduate,Yes,4354,1793.0,117.0,360.0,1.0,Urban,Y
